,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.215879499912,0.226911664009,0.215653657913,0.117096543312,0.210127592087,0.175868391991,-0.188207685947,-0.241188406944,1.10996675491,1.7493519783,-0.0156986117363,-0.822417616844,-0.443970441818,0.235555231571,0.00642883777618,0.245294213295,0.180170655251,-0.207152366638,0.220678210258,-0.0247390270233,-0.178381145,-0.135538697243,-0.0338217914104,-0.242306828499,-0.171749711037,0.0683315694332
1,0.00916612148285,0.0130009651184,0.00702595710754,0.0043386220932,0.0106949806213,0.0126903057098,-0.00533473491669,-0.00669145584106,0.482082605362,1.20103192329,0.626430749893,-0.175004780293,-0.111160039902,-0.0273925065994,-0.018666267395,0.0122936964035,0.0117499828339,-0.00781559944153,0.00256431102753,-0.0018984079361,-0.00742566585541,-0.00814139842987,-0.00429281592369,-0.0099903345108,-0.0111339688301,0.00423988699913
2,0.00930488109589,0.0122553110123,0.0139939785004,0.00377690792084,0.0157195329666,0.0141528844833,-0.0159883499146,-0.0186543464661,0.274426311255,1.03183746338,0.730093538761,-0.029335975647,-0.00719738006592,0.0136485099792,-0.012343287468,0.0122073888779,0.00854957103729,-0.0116629600525,0.00390183925629,-0.0040337741375,-0.0102270841599,-0.00571238994598,-0.00444969534874,-0.00983560085297,-0.0112009644508,0.00315430760384
3,0.00632059574127,0.0065997838974,5.79357147217e-05,0.00329041481018,0.00730383396149,0.00851142406464,0.00386154651642,0.00889313220978,0.731532037258,0.852008163929,0.193263232708,0.109454989433,0.0124176740646,-0.0340155363083,-0.00576651096344,0.0040670633316,0.00221312046051,0.0392898321152,0.0611554384232,0.00405175238848,-0.0010614991188,-0.00542378425598,-0.0039529800415,-0.0122137069702,-0.00323361158371,0.00310736894608
4,0.0175312757492,-0.00114345550537,0.00169789791107,0.0259613990784,0.0403797626495,0.0278656482697,0.0533648729324,-0.0324481725693,0.538887560368,1.26804566383,0.312059700489,-0.396646201611,0.042680978775,0.205335378647,0.12587428093,0.0171136856079,-0.000710248947144,-0.0521038174629,-0.0988764762878,-0.0196599662304,0.011511027813,0.00308656692505,0.00667661428452,0.0212506055832,-0.0181613564491,0.00245302915573
5,-0.0102144479752,-0.00134575366974,-0.0339070558548,-0.00777125358582,-0.0854283571243,-0.120856046677,-0.0567312240601,0.0829368829727,-0.122648522258,0.407641291618,0.471156030893,-0.450761497021,-0.0916926860809,0.849931120872,0.734306693077,0.102081656456,0.0565437078476,0.141485929489,0.16327393055,0.00409506261349,-0.032290160656,-0.0154819488525,0.00463154911995,-0.00972521305084,0.0124220252037,0.0098859667778
6,-0.00736200809479,-0.0637129545212,-0.0405652523041,-0.028147816658,-0.504397749901,-0.544486522675,-0.0504304170609,0.480186104774,-0.715138018131,-0.258312225342,1.99109482765,1.25652229786,0.319200873375,0.304966986179,0.228092074394,-0.0188347101212,-0.051766037941,-0.14729732275,-0.173031926155,-0.0432305783033,0.00934857130051,0.0227935314178,0.044678747654,0.0458400249481,0.0080698132515,-0.000722110271454
7,0.00954973697662,0.0058628320694,0.00320541858673,0.00283372402191,0.0768469572067,0.0822484493256,0.0434938669205,0.350067257881,-0.126548543572,-0.208787798882,0.382108658552,0.365699410439,0.253403902054,0.238441199064,0.172349333763,0.0524446964264,0.0702794790268,0.134142994881,0.131076455116,0.0112248808146,-0.0204680562019,-0.00921952724457,-0.0264139473438,-0.00581920146942,-0.00941222906113,-0.00407218933105
8,0.0811936855316,0.111258149147,0.0875278711319,0.065304517746,0.184824109077,0.150209665298,-0.107756793499,0.217706680298,-0.293406635523,-0.602326750755,0.81225258112,1.67129504681,0.788785457611,-0.173342585564,-0.354428589344,-0.0379090309143,-0.00275158882141,-0.179357349873,-0.0395210981369,-0.0360042229295,-0.0717882514,-0.0347606539726,-0.0150070786476,-0.0877315998077,-0.0497323870659,0.0155341625214
9,0.0120455026627,0.029029250145,0.0201103687286,0.00120186805725,0.0460946559906,0.067461848259,0.0101561546326,-0.0347069501877,-0.453537166119,0.321522593498,1.22281503677,0.746601104736,0.211320400238,-0.0770695209503,-0.101040840149,-0.00204646587372,0.0325938463211,-0.000361621379852,0.0134556293488,-0.00263543426991,-0.0101031661034,-0.00568163394928,-0.0193818211555,-0.0149762630463,-0.0200887322426,0.00767773389816
